Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Contribution_Property1,Component2_Contribution_Property1,Component3_Contribution_Property1,Component4_Contribution_Property1,Component5_Contribution_Property1,Component1_Contribution_Property2,Component2_Contribution_Property2,Component3_Contribution_Property2,Component4_Contribution_Property2,Component5_Contribution_Property2,Component1_Contribution_Property3,Component2_Contribution_Property3,Component3_Contribution_Property3,Component4_Contribution_Property3,Component5_Contribution_Property3,Component1_Contribution_Property4,Component2_Contribution_Property4,Component3_Contribution_Property4,Component4_Contribution_Property4,Component5_Contribution_Property4,Component1_Contribution_Property5,Component2_Contribution_Property5,Component3_Contribution_Property5,Component4_Contribution_Property5,Component5_Contribution_Property5,Component1_Contribution_Property6,Component2_Contribution_Property6,Component3_Contribution_Property6,Component4_Contribution_Property6,Component5_Contribution_Property6,Component1_Contribution_Property7,Component2_Contribution_Property7,Component3_Contribution_Property7,Component4_Contribution_Property7,Component5_Contribution_Property7,Component1_Contribution_Property8,Component2_Contribution_Property8,Component3_Contribution_Property8,Component4_Contribution_Property8,Component5_Contribution_Property8,Component1_Contribution_Property9,Component2_Contribution_Property9,Component3_Contribution_Property9,Component4_Contribution_Property9,Component5_Contribution_Property9,Component1_Contribution_Property10,Component2_Contribution_Property10,Component3_Contribution_Property10,Component4_Contribution_Property10,Component5_Contribution_Property10,WeightedAvg_Property1,WeightedAvg_Property2,WeightedAvg_Property3,WeightedAvg_Property4,WeightedAvg_Property5,WeightedAvg_Property6,WeightedAvg_Property7,WeightedAvg_Property8,WeightedAvg_Property9,WeightedAvg_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.34,0.11,0.16,0.31,0.08,-0.05705401191506735,-0.189078494478426,-0.20118681832613627,-0.1516870184865381,-0.03175577945748845,0.7266401594548034,-0.15548626304050478,-0.07464209239443725,0.0740203629485971,0.10185152713317858,0.12437073644988067,0.04202876957755544,0.11120986996887924,-0.31446323909193385,-0.09771981536449482,-0.021137538133198398,-0.022426754568642293,-0.1310136041147282,-0.20632811400841727,0.02291331439158722,0.2978923587466201,-0.03174603403367509,-0.21580330246853505,0.30708185714701747,-0.008100817419358057,0.22742668358457205,-0.16536342123821632,0.11475668880243335,-0.35849647871463414,0.14693064604614287,-0.07928222702696769,0.03329208177417407,0.4607134770740457,0.48382884773584034,-0.12316723645100992,-0.38031813277740495,0.01280220031078769,0.2277758545748373,0.2696992920197453,0.03596110985169355,-0.11278713392446929,-0.14739514209327853,-0.3692920036829803,-0.5180381844978619,-0.029207700577442833,-1.0102962507502051,-0.04459481078207637,-0.06900087349834498,-0.1430802993717475,-0.09021776159710776,-0.6307621226636562,0.672383694101637,-0.1345736784601133,-0.3579926964333989,0.3493240619720694,-0.034745881519702204,0.7753849431060825,0.1659203239796589,-1.176720164776033,-1.3571899959994818,-1.0750764926341532,0.1294638361205985,0.1511628839953051,-0.7862673893137686,-0.5691623170971862,-0.2269667807089865,0.1385449641236875,-0.0663063472598611,-1.454904558745109,-1.3821558665835807
0.39,0.04,0.13,0.43,0.01,-0.33016437496222,0.0696214677194919,-0.08526836471738579,0.0680906296845622,-0.002162008952454302,0.09068873315611926,0.043052957415082846,-0.029465547107729837,0.30691546006475307,-0.0013107381294941562,-0.006923667980974797,0.0021774584898070523,0.14938821371932567,-1.0652864119841308,0.005057992446813763,-0.49354640721702764,-0.06737117927378207,-0.21203854770251102,-0.5652682152383833,-0.009503893701207152,-0.14730420581994977,-0.029409425086105327,-0.013769548866873047,0.3199226143356051,0.02832307124762903,0.25152959767424066,0.08102070390978001,-0.07494469600451388,-0.851135011386944,-0.004495700210452386,-0.2728953353638717,-0.028897404823621055,-0.14217807373200916,-0.013677734591301973,0.009304674876873028,0.19394745378997047,0.008274400582098244,0.08965426497959184,-0.08138238087046365,0.013295390044584169,0.5271446597516127,-0.014512150497609809,-0.11773531270997786,-0.6276175061867766,0.003479497199707815,0.22378996832037334,0.0279528255072354,-0.11663620215676362,-0.08011221692752482,0.012600539429226983,-0.279882651228006,0.4098808653987312,-0.9155864153091591,-1.347728243132911,0.157762505810306,-0.5980251060178896,-0.4483438736339309,0.2237891285257811,-0.22924081244304367,0.06759491417254726,-1.1972364239890378,-0.6558722040220125,0.2871574588091861,-1.903481025180444,-0.8028493096052361,-1.3523494097015258,0.2719129051148878,-0.0027916607245914,-1.2748141573140597,-0.0860447603184705
0.1,0.0,0.5,0.16,0.24,-0.09089100264578537,0.0,-0.3537840844064023,-0.00900292977636368,-0.02156904052728396,-0.13888201554848645,0.0,-0.11994313566618935,-0.2212889856695895,-0.35551458548364123,0.03059446407373715,-0.0,-0.6876727189704503,-0.015129643927043857,0.34509581701165054,0.14153426019583806,0.0,0.5790845619944432,-0.01968782090297653,-0.18909718643954426,-0.031711575482392264,0.0,0.4659831811978992,-0.25782368792965843,0.1866328001323986,0.010807308693154511,0.0,0.02707733097111315,-0.09913875178703092,0.03354941122692173,-0.05234206883370617,-0.0,-0.1725666072759945,0.17373063457348342,-0.05960974624337688,0.04666049392099345,0.0,0.43227335114365845,0.24394900134389286,0.42217129443050677,-0.0026156220539560802,0.0,-0.6103554316422362,0.14563843126365358,-0.092722536591102,0.11569418125469766,0.0,0.19095897135877124,-0.03636989710111429,-0.2597591219306132,-0.47524705735583533,-0.8356287223679065,-0.32711208181210655,0.5118338148477606,0.36308071791824714,-0.02770470089584153,-0.11078778777959412,1.1450541408390515,-0.5600551590236406,0.01052413358174148,1.0741747996408406,0.8117650858726001,1.2489476618626405,2.5363549822897227,1.3715894393326644,1.6140725275257366,1.215796359074035,2.134023864854852,2.192955158241878,0.2503052962574442
0.5,0.19,0.0,0.16,0.15,0.20049142292621994,0.056191000705491906,-0.0,0.09792563393387464,0.1548043294658521,-0.5244054753816839,-0.23725971038371696,-0.0,0.08121424808884262,0.12166436399771256,-0.7545282156900462,0.5566278133677601,0.0,0.06511788243403172,-0.22657268575387918,0.971694033802624,0.03867828581807271,0.0,0.34537618852243307,0.1366048050904167,-0.4308786209421725,-0.08245748224227847,-0.0,0.000973932267533056,0.00079401143573874,0.1662970628035095,0.0048874033803905205,-0.0,0.08237827652968688,-0.08523436324386563,0.19275243368262174,-0.09810988507298694,0.0,-0.06023885617579428,-0.010728502762779703,0.41098162307392294,-0.24049263384716948,-0.0,0.3237845749406376,0.19812323531763032,0.0219433513027287,0.3634343633604243,-0.0,-0.07970277026942874,-0.047523053604024,-0.2990696033028673,-0.1619211967175804,-0.0,-0.15274031521046869,-0.1369332029294994,0.5094123870314387,-0.5587865736788458,-0.3593552056421336,1.4923533132335465,-0.5115681594811792,0.1683283794697213,0.02367518967106081,0.6923967994850214,0.25815189078970024,-0.7506643181604158,-0.0255031761690422,-0.8186725814895937,-0.7973707050426785,0.6646594105130843,-0.6452309090520365,-0.256665851031131,-0.7923347191323946,0.2931223857600065,-0.1338128282473206,-1.769584871579334
0.15,0.33,0.0,0.45,0.07,-0.11885809926465143,0.7085125124776472,-0.0,-0.3464370760482553,-0.0634516887592221,0.05268404265465307,0.14282836809168153,0.0,0.0564372908911278,0.006971555456546969,-0.011715510217936785,-0.10778453917316459,-0.0,0.17095645127962697,-0.06378804026839595,0.11710088566992295,0.03580446291759407,0.0,-0.30635350276959045,0.006131076180622807,-0.05220809542102649,-0.31202231413956893,-0.0,-0.2536316872439372,0.06451009215612409,-0.2813301638921337,0.013539432374652294,0.0,0.06562098915403897,-0.004723610101750786,-0.11879624310193326,0.9440869863493715,0.0,0.9716949198073168,-0.005962188470240885,-0.25655272319500066,0.48518411255580185,0.0,-0.06983279011526392,0.07127065415227588,-0.03681899123530465,0.04132313183389769,0.0,0.2885202560300463,-0.030035147938680066,0.020563787749872314,-0.3699052457861681,-0.0,0.28012672285708307,0.09569871056811168,0.17976564840551845,0.25892125709400937,-0.01233163837987035,-0.1473170780014506,-0.5533520046484085,-0.20689335246519328,1.791023474584514,0.23006925339781314,0.26298924868995927,0.026483975388898948,-0.5560160811838581,-0.6044900250870626,0.1559626925181481,-0.7391122683193947,-0.9128747071075975,-0.9403505719163234,0.1431438586406249,-0.5832046717819224,0.0752206734137221,0.1656326459118911
0.0,0.26,0.39,0.32,0.03,0.0,-0.16033888115684125,-0.394297611459509,0.4893517392930897,-0.020462684010731147,-0.0,0.16969889439183639,-0.3370022542270338,0.02072291402436656,-0.05167324504528792,0.0,0.004669412822146202,0.45322919548902113,0.10937140801418452,-0.07129023461264415,0.0,-0.012399557886312506,-0.29912629940765734,-0.09778588331401869,-0.024150257020593396,0.0,-0.04035796526829637,-0.33796292613417467,-0.23418621648194596,0.002311704001626768,-0.0,-0.03450538473792972,-0.4171442927347557,-0.3031253659146945,-0.0668923211159404,-0.0,-0.1728292492091281,0.2639967271669995,-0.5776243674709369,0.0034779288516190708,-0.0,-0.1179181529823393,-0.23754168307844004,-0.3142783788755184,-0.0463719841190616,0.0,0.22322754950808787,0.25428747308442473,0.006767649869072672,-0.007294699382650626,0.0,0.14851465138159337,0.34734294050778053,-0.07848040679395321,0.010025661070298113,-0.0857474373339917,-0.19825369085611877,0.49597978171270773,-0.43346199762858195,-0.6101954038827903,-0.8216673645033203,-0.48297896066144647,-0.7161101990553594,0.47698797307893465,0.4274028461657188,-1.4460895654014307,-1.1175005168744363,-0.4803547802244413,-1.3339922562484043,-0.4993770710507327,-1.70904130530519,-0.4811957176761047,-1.3702599348848754,-0.5848106478310808,-0.6074355356983271
0.24,0.36,0.1,0.23,0.07,-0.19091356919225633,0.15252477787704358,-0.0594360932395019,-0.1578483513401548,0.07224202041739765,0.3631741492193974,-0.43532302400946954,0.17880243011670016,0.10386164934314118,0.08912008624153125,-0.3850368711338234,-0.1682343065856244,-0.01719726994535535,-0.15302378533104988,0.10065294662839809,-0.142870093367279,-0.2885299938342101,0.13448093758842017,0.1524561454521918,0.08477567661894991,0.24858878158966524,-0.4523329821592202,0.06197298619709912,0.18543452737215618,-0.02799373676979715,-0.027817586660176703,0.014770289863257048,-0.04101285874797983,0.04660532038048886,0.09268530784515171,-0.044020280583365566,0.2481835365080954,0.056567969163566656,0.3934615393225112,-0.018350261566043975,0.19736029714618886,0.7662261208750621,0.0125070577579917,-0.03975423829287511,0.04442095227568633,0.10972969990877635,0.3039796502723249,0.01167101549006875,0.10828281249396114,0.02987930583476989,0.15060437611886915,-0.42606713164772325,-0.18700919723900872,0.13622051335088955,-0.016773818788054812,-0.18343121547747182,0.2996352909113005,-0.6228392863674549,-0.059687327541927154,0.01566957622990321,0.08523047268074108,0.6358425028447636,0.9807601897620538,0.563542483999901,-0.34302525820502816,-1.6363679741036223,-0.8311124774422657,-0.7153168355331272,-1.3920293282414784,-1.0755732596718433,-1.0059612731892142,-0.7117747738012024,-0.5466178707823429,-0.9371446546308364,-2.0098349119907013
0.1,0.5,0.09,0.22,0.09,-0.01363299767226319,-0.40732120459592813,0.0919543349405012,-0.10279939298023291,-0.028062577860038646,0.02489290996586911,0.003029282431414,-0.04474912713034082,-0.02403657337356486,0.03719284540602348,-0.007810340145291191,-0.05843800912812625,-0.07527824216737641,0.3654983005617379,0.05443995120093233,-0.08186959065475935,-0.6553920477637236,0.013092564816787184,0.21944885928984378,0.07513212327715464,0.203526280210885,0.161803455525275,0.05684143625703235,0.08067716684258784,-0.06535081419172277,0.022364931781090152,0.1101602483276302,-0.008271857263996079,-0.00544207295965531,0.10912688484749006,0.1840247861777321,1.1020281766692182,0.01948881456267861,-0.28404761938742007,0.0862540591978836,0.13817980153154472,-0.059082796471882,0.03595712491291594,0.16598076231236447,0.05962327440005698,0.1128321225163834,-0.42451974034188295,-0.24110551092960808,0.28790272884025025,0.10152175673631399,-0.07345275408069922,0.23286636680789946,-0.06154059685229862,-0.15205824842581997,-0.06952976157090313,-0.45986183816796167,-0.0036706627005990908,0.27841166032187636,-0.42958809103469725,0.4374975246440574,0.22793813473255903,1.1077482172200923,0.34065816668500015,-0.16336864317854333,-0.12371499412182149,-1.8180570126324231,-1.358455892827283,-0.4803547802244413,-1.711233224203386,-0.2488453639797409,-0.9159549070088506,-0.4811957176761047,-1.6054398917101724,-0.4316051706136675,-1.955176306808287
0.19,0.12,0.29,0.18,0.22,0.24945500519739697,-0.04057858961269554,-0.35132203024778175,-0.5453041542412534,0.17308197012247753,-0.0065901757861382675,-0.03420343986995999,-0.2258371834307081,0.08492245565996748,-0.20990306273164086,-0.10183400928752022,0.09564092046027917,0.1480913899974686,0.1367233801491016,-0.09906907661256488,-0.4237383904696918,-0.16544308171021216,0.11435471736472531,-0.002070277997450832,-0.4395569928728442,0.020778198632701222,0.02080388881071385,-0.3600347693628763,-0.13060490199560773,-0.09866569339986161,-0.2452427238461441,0.05996234725251251,-0.2236308160435379,-0.16265776241946361,0.3323761436720876,0.22915847177411877,0.0974589297899361,-0.08138954088317951,-0.30952700553204343,-0.14591716093546284,0.05725938479095256,0.057580819706465364,0.5063898269706595,-0.028604713904752194,0.07440228830901104,0.02013723746571192,-0.1168352470255531,0.22217480612370633,-0.35779997895425064,-0.01491280042454332,-0.10088352295131617,-0.14422184171123995,-0.16616669116541385,-0.26972055039456516,-0.10142959325714292,-0.5146677987818562,-0.3916114061584798,0.17955260470676432,-0.9164540256854738,-0.5477232773149306,-0.23919281138454546,-0.2102163057866309,0.6670276058723363,-0.24723598281492884,-0.7824221994796781,0.6822847854799114,0.4907616837895152,0.3653257690383402,-0.0281581364042383,-0.3274540319401181,0.747950660375966,0.3485082862073394,1.2619408762288733,0.3429121915408814,-0.6326308121426139
0.41,0.2,0.09,0.22,0.08,0.45590720796497275,-0.282212194575609,0.001569397613791896,-0.2602745476017662,-0.06520934159277386,0.26835067855398786,-0.13913391599238958,-0.10391669393855044,0.37980047067657874,0.10185152713317858,0.15079444876070475,-0.22478135943468086,0.06197118020391256,-0.47683992176888235,-0.01451809139355052,0.06818791233040748,0.09096609159432062,-0.07618368900647216,-0.2434725859954328,0.06994827999287016,-0.9221925940675899,-0.18312544743687145,0.010403004819060433,0.17061267273452008,-0.02862023553454421,-0.5160574650568513,-0.05328501854004206,-0.00777078505265139,-0.18789524290441445,0.032672332555101144,0.5776450428217228,-0.14583002895340824,-0.05720374071374666,-0.040223343190459546,-0.08381401880861612,-0.26420414032296435,-0.0904305339999588,0.13762630192828373,-0.09411665134407912,-0.11641269178508776,0.20401569163813338,-0.10752787378868747,0.11878903547073481,0.04120363870032304,0.13496160547645933,-0.21183622501975297,0.5207279778597661,-0.057748889757838616,0.0888014541726088,-0.023078671397006353,-0.1502194781913844,0.5069520664328051,-0.5033737436324964,-0.09055399108430669,-0.9529225994854251,-0.7323361789988582,0.2505739111554922,-0.42753771552380626,0.3914420974969631,0.316865645857777,-1.1377073168151215,-0.5631138494183923,-0.4042435307907914,-1.101843968276108,-0.8972331864420143,-1.6049430333087062,-0.4065033274182482,-1.2199613563786045,-1.4029356143321483,-1.5766964437189743
0.04,0.16,0.5,0.11,0.19,-0.001369967235506808,-0.10191367095828556,0.0087188756321772,-0.007886824818374633,-0.16479774766111516,0.022796855844490094,-0.07862219520385079,-0.2580906435896855,-0.001116582445992189,0.04192057717773079,0.005913462025634052,-0.3204185696444321,0.1107521069791579,-0.1468926415992369,-0.052573198635768564,-0.028482853654755988,-0.26079246083174834,-0.03613700906789375,0.15378562744918328,0.2646333486230266,0.06912975965817103,0.1614224991063475,-0.02144011199174615,0.011238432470273922,0.48727912042716526,-0.01832676973113314,0.014879950583454352,-0.5823967770757176,0.06381585475358624,0.13532788212346566,0.02013366863618668,0.043187127359295835,-1.056105548733826,0.02181677092399872,0.16430690052618016,-0.0060165570130795275,-0.08767543358536704,-0.05078206872531725,-0.21979080751646712,-0.180049613048525,0.02623692430889987,-0.2276308803486209,-0.1831394859988375,0.12641106942899674,0.08979844658878872,-0.0048802032727723165,-0.16756218820835714,-1.1072762636697684,0.005159539584313224,-0.25613902349059253,-0.26724933504110493,-0.27311198821730753,-0.40321884087464566,0.09300665251781182,0.7076296996702116,-0.38669985934634443,-0.8066610812881647,-0.5443144798887559,-0.16832392602077312,-1.5306981390571772,0.1536806293925111,0.6662723897304761,-0.9445648330765244,0.7408330675039937,0.109706417431352,0.2126097652324917,-0.9368034399920696,0.4609826287460803,-0.3923711903019016,-2.476429403081891
0.0,0.25,0.25,0.5,0.0,-0.0,-0.42972385108733185,-0.461009232630353,0.19379872358883604,-0.0,-0.0,-0.22277846581532404,-0.75008513496673,0.1888284556152777,-0.0,-0.0,-0.09989354499906337,-0.3438363594852252,0.6345730632772522,-0.0,-0.0,-0.269974009632854,-0.14076718865031218,-0.4519401170684202,0.0,-0.0,-0.5639471756616578,0.23220795186391796,0.25287885363224405,0.0,-0.0,-0.3581238242290842,0.11457185319777972,-0.27987706805214185,-0.0,0.0,0.7781707655558991,0.3952893481111977,-0.07328099910416384,-0.0,-0.0,-0.2171721671444828,0.4092935453967375,-1.2361604801692465,0.0,0.0,0.05594758681318565,0.3513752804788193,-0.05068760679123585,-0.0,0.0,0.10700937719360297,0.14493516776550142,-0.2494829227987109,-0.0,-0.6969343601288487,-0.7840351451667763,0.1908431587929636,-0.8626813153515864,-0.07886037016549574,-0.5234290390834463,1.100179114562933,-1.044039101916992,0.3566352605007691,0.0024616221603935007,-1.6614203037760014,-1.459597655572923,0.6837130677202468,-1.453693717234119,-1.5984278521769817,-1.199156756152114,0.6610745307895779,-1.5729508124225446,-0.3348708978449867,0.3969335444168183
0.16,0.33,0.16,0.2,0.15,0.2016145397884027,0.03834145271129145,-0.1530822358892651,-0.0755791287702794,0.1548043294658521,0.026293863302282512,-0.20710006679427595,-0.17559584850084328,0.06923365100333127,-0.2956059413096022,-0.13036437972650294,0.7773994237645298,0.019164841511343424,-0.0119907057601618,0.18132111627724387,-0.07493728792510146,0.34281767047025563,0.14493746461345725,0.08288129331320543,0.036388259064955755,-0.08820813629188208,0.2546015306286202,-0.4608558420099664,-0.19594287725785764,0.21489722186234608,-0.19266186760968926,-0.25637226573929534,0.10754299561602179,-0.14936871365918544,0.25196475309842004,-0.23804782058338447,0.4526983046721896,-0.1645983166375569,0.4808625887088613,0.015232335188873534,-0.013471079646227808,0.3034817004329795,-0.040617512203896845,-0.12045880678583974,-0.043471776957631623,0.11529525239925964,-0.24729190806994064,0.1400179018839657,-0.12685343942060928,-0.06277917535522672,-0.15613782234370244,0.05337754640751677,-0.007669539640094576,-0.2201410116673894,-0.1283571682347607,0.16609895730600177,-0.5827743422991076,0.8355302960664523,0.5320873995367726,-0.27550810306873985,-0.23889509829372824,0.5461470913489831,0.08546252483938352,-0.18161136856255128,-0.45892799547843033,-0.2052834657704274,-1.0269056224364972,-0.852682784210676,0.077034056583208,-0.0144899304176067,-0.3254585955528248,-0.8467285404879016,-0.4904205444469866,-0.3526226659860446,-1.3365840824138595
0.49,0.12,0.0,0.2,0.19,-0.48770413904825893,0.040395324038067656,0.0,0.032231154730674026,-0.06492178629220427,-0.8161189896925213,0.2026999818228846,-0.0,0.14109407907883562,-0.256824700733863,-0.14409335906454093,0.04155047034302151,-0.0,-0.12273229213844604,0.21415037468589557,1.337885663856183,-0.05950620850026934,-0.0,0.38101690101062347,0.14073897332328317,-0.17938961806269055,0.16889875732967277,-0.0,-0.05617049867421722,0.3610901563108222,-0.23544477729373142,-0.03467552704552956,-0.0,0.20708735076296808,-0.14663332636065393,0.1320282199604627,-0.06609387780939241,0.0,0.01476475094009104,0.08441333584397918,0.5142363195551205,0.06378491401710397,-0.0,-0.11610585770201894,0.07308466882869794,0.6470135225820389,0.10653031853630295,-0.0,0.054411908549205336,-0.34930523380942785,0.415332805671516,0.051364501052929425,-0.0,0.15515153651649294,0.08482679064958865,-0.47999944657172156,-0.729149629524664,-0.011124806174069884,1.8001353296898202,0.2944287969035872,-0.20966627993694684,0.16511242893514053,0.5350000446989035,0.4586505158581193,0.706675633890527,-0.2240130646207279,-0.7526870464362888,0.0030545067190135,1.8072642653767297,0.3182600263058145,-0.0958969040321919,-0.0067166695837345,0.8988534631090468,0.1569045340628127,-0.1709927688765297
0.0,0.5,0.16,0.09,0.25,0.0,0.4209527333196053,0.13412242462200805,0.12754851243281243,0.25800721577642016,-0.0,0.7832470197514114,0.1656022892258708,-0.0674374969519082,0.318286022291183,-0.0,0.7232158943004517,-0.11845251856775643,-0.12573701431130063,-0.3352529614291695,-0.0,-0.6044608587204814,-0.13875571826742267,-0.09412646140220499,0.12131151430233872,-0.0,-0.4322623990409413,-0.16436873873988422,-0.016231097667191302,0.016603770138249575,-0.0,0.4232483321511308,-0.001710396347665808,-0.03047722351559279,-0.2713966153973735,0.0,0.22351415432563645,-0.2110725413558994,-0.06967848152993007,-0.0761403709937897,-0.0,-0.407373757632997,-0.21547985722640522,0.18621437704420887,-0.031916885710941326,-0.0,-0.5496579815319628,-0.16070882077892507,0.04506237603259014,-0.02364484051493685,-0.0,0.05666712775573075,-0.02362614979416043,0.10460015308191431,0.14869038862059739,0.9406308861508459,1.199697834316557,0.14377339999222521,-0.7160315240877704,-0.5962584653097673,0.11966409689049873,-0.13337723955398273,-0.4685561235261346,-0.6889492667932345,0.286331519664082,1.062483712460398,1.4083392265594454,-1.7246479991937878,-0.3800078853622498,-0.8704955442786194,0.1016928291314323,-1.7022815032079304,-1.2066437608147564,0.8494807635662255,-1.2162525435487967
0.5,0.07,0.0,0.24,0.19,0.570302867087707,-0.02011720462668764,0.0,0.3369070814341625,-0.10840974271561662,-0.2365288295326267,-0.06525245682894311,-0.0,0.3141739718600929,0.1234294219073912,0.0759133300850512,0.07526023291306302,-0.0,0.25789101003093534,-0.12457702603856927,0.4563419687722688,-0.011419424502714565,0.0,0.1505665132954042,0.16165884325094504,0.6764516450575982,-0.11032883838086453,0.0,0.39165705274239565,-0.08515943638902346,0.5442881785482974,-0.05744307721632563,-0.0,-0.47075195920010016,-0.31191023864391165,-0.3764368686514866,0.022640092643156088,0.0,0.15526895526312884,-0.21848748329897535,0.43066186368804016,0.18028117475142078,-0.0,-0.21329234007470121,-0.17024424140216546,-0.4491120902955729,0.04789977884526843,0.0,-0.44346806285260754,0.054964025838590766,-0.25466172502626033,-0.05106135812972152,0.0,0.18581280443889503,-0.1562654687405147,0.7786830011795652,0.13582210740591427,0.2844875469904803,0.7571479008159034,0.8726204230301059,-0.2958170965120401,-0.4170153040441771,0.2274064569625943,-0.7897163484643214,-0.27617574745760154,1.1319144546953022,0.593526041659415,0.0355103548258544,1.1724837904524812,-1.2428172114038607,-0.0649856267581348,0.0249998443261812,0.2906344832920357,-0.5460912115234061,-0.3278092708986206
0.35,0.06,0.0,0.45,0.14,0.3298723611811162,0.02518570416262985,-0.0,-0.4058629860337696,0.01146845841670284,-0.3035083411611054,0.05229139660880352,0.0,1.3191986969762204,0.1782401724830625,0.3802784360888976,0.05981884764776834,-0.0,-0.8417422540451593,-0.2416085919531799,0.1630566825451698,-0.15117305892922311,-0.0,-0.2652838017092323,0.0007385857889312841,0.035342944129912575,0.026453220527442752,-0.0,1.0911436761167175,-0.18300594604782813,-0.06946137159926463,-0.010768211788064263,-0.0,0.16556174708536653,-0.005737684314802567,-0.31327099295956995,-0.013216633133415185,0.0,-0.10107886712607994,-0.02880014042773931,0.47266902041462083,-0.03511176154634254,-0.0,0.6338898327699264,0.019667308989322375,-0.45398877846920105,-0.0674044490187043,0.0,0.40491230708414155,0.15453248342288786,0.128590127019148,-0.09115911337179947,0.0,0.03217838881726679,0.16888836199399299,-0.03933646227332073,1.2462219249069808,-0.6432535622616733,-0.25266159230435437,0.9699338947262446,0.07959447938323506,-0.4563666336468044,1.091114400627527,0.03805156301912402,0.2384977644586083,0.8880717792173904,1.7409712270330735,1.2368338594002282,0.4760389265355934,-0.1874824752147583,0.5073275804190375,1.2039026663578178,1.2783317630766842,1.112670021657605,1.3880854303316816
0.31,0.19,0.0,0.5,0.0,0.3189580710992135,0.2252801779612359,-0.0,-0.0389552620735315,0.0,-0.05832089296025419,-0.022847975229069603,-0.0,0.12866854926977964,-0.0,-0.1301245242674253,0.2818764663126149,-0.0,0.08613137530327696,-0.0,-0.016124497886197527,-0.1871166522736329,0.0,-0.0818057741787689,-0.0,0.030238100899358043,0.310678692016934,-0.0,0.24662971599065406,-0.0,-0.09995270257398861,-0.012816411662995632,-0.0,-0.1305666451820471,-0.0,0.5284376972037134,0.01615884196080662,0.0,-0.3973901718131278,0.0,-0.32960913511566636,-0.06685209760911688,-0.0,0.0369527568744322,0.0,0.374579921518192,0.297363024002045,0.0,-0.09154852125920515,-0.0,-0.40359752871460114,0.343367730032416,-0.0,0.4980781008644854,0.0,0.5052829869869179,0.04749968108045585,0.23788331734846657,-0.2850469243385993,0.587546508906946,-0.24333575941903135,0.1472063673513922,-0.35950847585035106,0.5803944242610319,0.43784830218230025,-0.683067181665263,-1.2824643545076986,0.378125258432587,-1.3339922562484043,0.4373762221437273,-1.3138618389779328,0.3613534743408588,-1.0098067714370187,-0.8923793262751162,0.1024379361417945
0.24,0.1,0.0,0.5,0.16,-0.003154028490350088,-0.16510934653755716,-0.0,0.5223395410606007,0.1651246180969089,-0.10527131941097341,-0.02564397411642165,0.0,0.3272128131868771,-0.35728021411693806,-0.17244383541539793,0.00596474882680352,-0.0,1.0097302490152813,-0.10874908712232084,-0.519407129255468,-0.03736502171317959,0.0,-0.32011144699813326,0.037958961809868734,0.01789282768591824,-0.13842366037540096,0.0,0.4723798132932155,0.1483466351105113,0.027171797568043943,0.08920765035266359,0.0,0.0883293794163483,0.11202491175929474,-0.21016490503986077,-0.08640801618139597,0.0,-0.7003940678960842,0.13528253207518776,0.14801859199894749,0.052774955917491734,-0.0,-0.4970919107234332,-0.08906440837952154,0.32976741706544194,-0.01578193387526494,0.0,0.1122870592359597,0.006277429308380128,0.05073871440551712,0.1326498005452593,-0.0,-0.5354884429934748,-0.14839060648434052,0.5192007841296024,-0.160982694457456,0.7345020753043661,-0.8389246361569122,0.5001956157142441,0.3167337390963506,-0.8616844570421531,-0.3853627711865155,0.4325499717345168,-0.5004905345270388,1.6136349652529436,0.4026006820379684,0.5020060307840543,0.2801638085589675,-1.1424173650803249,1.0650943041731114,0.4828277226158418,0.7062605426472598,0.6076450816445274,1.7877678757839466
0.39,0.16,0.0,0.28,0.17,0.36997904330046083,-0.011174915242259007,0.0,0.36601351100164514,-0.26556195033067986,0.07099639676694436,0.0840539827253071,-0.0,-0.04525577248494955,0.21643449515800448,-0.04135332558148826,0.1530552547923722,0.0,0.25396816587804316,-0.24411332487129406,0.13416764007068546,0.03039812399147915,0.0,0.30485302884685295,-0.21172256987534446,0.07507710289672113,-0.09090090420600905,-0.0,0.26176224442309554,0.026250365531311597,0.238545541947584,0.02658606427355141,-0.0,-0.17185942904781462,-0.1617663895388986,-0.2096793319121338,0.07357261175804204,0.0,0.0851700735918741,-0.2065325169347111,0.21118066071263353,-0.08963317001227955,0.0,-0.3906775563676918,0.299038000221609,-0.2529533617416473,-0.05221157071820702,0.0,-0.2550394385012856,0.11215104750275588,-0.3533531934361823,-0.22272863102209986,-0.0,0.015286103209238906,-0.10264672489140772,0.4592556887291671,0.32622910216530643,0.12155677021763306,0.2576962230336731,0.27218880864511924,-0.06849421236557782,-0.2574691634969288,0.029907934554271154,-0.44805332345838406,-0.6634424461404509,0.4786451342857836,0.5424142952451747,-0.378644552002296,0.2692818575602673,-0.7154172197309429,-0.0114969950044825,-0.3814472814294108,-0.3983681531320458,0.5898933135034694,-0.4506190336762372
